symbol,date,returns,year
MDLZ,2004-12-31,0.13133236870469078,2004
MDLZ,2005-12-30,-0.18624025289201118,2005
MDLZ,2006-12-29,0.30513586759756284,2006
MDLZ,2007-12-31,-0.0567798521587074,2007
MDLZ,2008-12-31,-0.1460253572540584,2008
MDLZ,2009-12-31,0.05992655261434621,2009
MDLZ,2010-12-31,0.20391450423605662,2010
MDLZ,2011-12-30,0.22636375276297627,2011
MDLZ,2012-12-28,0.04268191632186502,2012
MDXG,2008-12-31,-0.051066633453998755,2008
MDXG,2009-12-31,-0.8340909090909091,2009
MDXG,2010-12-31,0.8493150684931507,2010
MDXG,2011-12-30,-0.1629629629629631,2011
MDXG,2012-12-28,2.4070796460176993,2012
MED,2000-12-29,-0.5909094061431553,2000
MED,2001-12-31,0.5644453109106937,2001
MED,2002-12-31,23.181847242464794,2002
MED,2003-12-31,1.6503759322687839,2003
MED,2004-12-31,-0.7503546556152587,2004
MED,2005-12-30,0.4886367599874706,2005
MED,2006-12-29,1.398855019135334,2006
MED,2007-12-31,-0.6141607686538553,2007
MED,2008-12-31,0.1381445650239821,2008
MED,2009-12-31,4.539853939571924,2009
MED,2010-12-31,-0.055591845001423,2010
MED,2011-12-30,-0.5249307410625821,2011
MED,2012-12-28,0.8520409967330953,2012
MET,2000-12-29,1.2745306598649928,2000
MET,2001-12-31,-0.08817720726534817,2001
MET,2002-12-31,-0.1392196202961078,2002
MET,2003-12-31,0.25449410333071354,2003
MET,2004-12-31,0.21770848349318284,2004
MET,2005-12-30,0.222104788951887,2005
MET,2006-12-29,0.21674927297838442,2006
MET,2007-12-31,0.05615661195094579,2007
MET,2008-12-31,-0.4223169272873728,2008
MET,2009-12-31,0.03700455205476083,2009
MET,2010-12-31,0.2792083891380548,2010
MET,2011-12-30,-0.2831225199722117,2011
MET,2012-12-28,0.057293189906191255,2012
MFIN,2000-12-29,-0.07169846568837035,2000
MFIN,2001-12-31,-0.43919265631288873,2001
MFIN,2002-12-31,-0.5031913826544108,2002
MFIN,2003-12-31,1.463364773064224,2003
MFIN,2004-12-31,0.06340895240264355,2004
MFIN,2005-12-30,0.22224522832511395,2005
MFIN,2006-12-29,0.15871453360865506,2006
MFIN,2007-12-31,-0.13340872091603095,2007
MFIN,2008-12-31,-0.17277843916221192,2008
MFIN,2009-12-31,0.18818101961837597,2009
MFIN,2010-12-31,0.08292346157601194,2010
MFIN,2011-12-30,0.49266491003561796,2011
MFIN,2012-12-28,0.0783646711486159,2012
MGPI,2000-12-29,0.17887544628504704,2000
MGPI,2001-12-31,0.3420249299702196,2001
MGPI,2002-12-31,-0.31114373403197615,2002
MGPI,2003-12-31,1.0532626419047935,2003
MGPI,2004-12-31,0.1138509090953086,2004
MGPI,2005-12-30,0.38781589340977285,2005
MGPI,2006-12-29,0.9324650706111204,2006
MGPI,2007-12-31,-0.5765132556304737,2007
MGPI,2008-12-31,-0.9278600996757055,2008
MGPI,2009-12-31,10.417912154380266,2009
MGPI,2010-12-31,0.4532150705898712,2010
MGPI,2011-12-30,-0.5397606716462406,2011
MGPI,2012-12-28,-0.32576795071296805,2012
MIC,2004-12-31,0.055762009455804895,2004
MIC,2005-12-30,0.10419622947496454,2005
MIC,2006-12-29,0.23185406478962567,2006
MIC,2007-12-31,0.2111531114091778,2007
MIC,2008-12-31,-0.8957312571313512,2008
MIC,2009-12-31,2.257268533419161,2009
MIC,2010-12-31,0.7239221369520108,2010
MIC,2011-12-30,0.3528467711119603,2011
MIC,2012-12-28,0.700062139871201,2012
MIDD,2000-12-29,0.049218846525816096,2000
MIDD,2001-12-31,-0.13333360403947714,2001
MIDD,2002-12-31,1.0384627998884897,2002
MIDD,2003-12-31,2.851147930966124,2003
MIDD,2004-12-31,0.26128261106996375,2004
MIDD,2005-12-30,0.7054417470600056,2005
MIDD,2006-12-29,0.21005777548999371,2006
MIDD,2007-12-31,0.4640298652909143,2007
MIDD,2008-12-31,-0.6440877194953908,2008
MIDD,2009-12-31,0.7975797579757975,2009
MIDD,2010-12-31,0.7221541615667075,2010
MIDD,2011-12-30,0.11395405522224777,2011
MIDD,2012-12-28,0.3342195307150051,2012
MILC,2006-12-29,0.04714285714285715,2006
MILC,2007-12-31,0.07639836289222379,2007
MILC,2008-12-31,-0.8466413181242078,2008
MILC,2009-12-31,0.24793388429752072,2009
MILC,2010-12-31,0.6887417218543046,2010
MILC,2011-12-30,-0.7372549019607844,2011
MILC,2012-12-28,-0.02985074626865669,2012
MINM,2009-12-31,-0.68125,2009
MINM,2010-12-31,-0.31372549019607854,2010
MINM,2011-12-30,-0.2857142857142857,2011
MINM,2012-12-28,-0.56,2012
MITK,2000-12-29,-0.8636363636363636,2000
MITK,2001-12-31,1.5777777777777775,2001
MITK,2002-12-31,-0.15172413793103445,2002
MITK,2003-12-31,1.040650406504065,2003
MITK,2004-12-31,-0.8207171314741035,2004
MITK,2005-12-30,2.488888888888889,2005
MITK,2006-12-29,-0.356687898089172,2006
MITK,2007-12-31,-0.6138613861386139,2007
MITK,2008-12-31,-0.8205128205128205,2008
MITK,2009-12-31,10.999999999999998,2009
MITK,2010-12-31,6.2023809523809526,2010
MITK,2011-12-30,0.19834710743801653,2011
MITK,2012-12-28,-0.5365517241379311,2012
MLM,2000-12-29,0.058338191338767054,2000
MLM,2001-12-31,0.11559927538454828,2001
MLM,2002-12-31,-0.33164816749004156,2002
MLM,2003-12-31,0.5625190436708629,2003
MLM,2004-12-31,0.16130974203175952,2004
MLM,2005-12-30,0.44896632709657314,2005
MLM,2006-12-29,0.36946996162939594,2006
MLM,2007-12-31,0.28819090722433205,2007
MLM,2008-12-31,-0.25703586964620295,2008
MLM,2009-12-31,-0.06105748684931145,2009
MLM,2010-12-31,0.05161229015991231,2010
MLM,2011-12-30,-0.16539780470258114,2011
MLM,2012-12-28,0.26305432237799997,2012
MLVF,2008-12-31,-0.15659982682829898,2008
MLVF,2009-12-31,0.05696812542866425,2009
MLVF,2010-12-31,-0.20560942470781163,2010
MLVF,2011-12-30,-0.21333333906560037,2011
MLVF,2012-12-28,1.0038645438575813,2012
MMM,2000-12-29,0.3092820405786816,2000
MMM,2001-12-31,0.0019291527601097425,2001
MMM,2002-12-31,0.0641566015606918,2002
MMM,2003-12-31,0.4062464503249288,2003
MMM,2004-12-31,-0.017446632266895135,2004
MMM,2005-12-30,-0.03499705036849865,2005
MMM,2006-12-29,0.029728416928026302,2006
MMM,2007-12-31,0.10740075751259859,2007
MMM,2008-12-31,-0.29831882365940865,2008
MMM,2009-12-31,0.48533773715883166,2009
MMM,2010-12-31,0.0706874366824044,2010
MMM,2011-12-30,-0.028365121145354166,2011
MMM,2012-12-28,0.153224418526275,2012
MNR,2000-12-29,0.13626881600868246,2000
MNR,2001-12-31,0.4570434462598745,2001
MNR,2002-12-31,0.16521618334124533,2002
MNR,2003-12-31,0.3521375647821545,2003
MNR,2004-12-31,0.06257712656170478,2004
MNR,2005-12-30,-0.0010152820347885116,2005
MNR,2006-12-29,0.13426772885940141,2006
MNR,2007-12-31,0.02966209785892926,2007
MNR,2008-12-31,-0.061305536403973515,2008
MNR,2009-12-31,0.16652833762513408,2009
MNR,2010-12-31,0.23662854782595377,2010
MNR,2011-12-30,0.15833357206664056,2011
MNR,2012-12-28,0.18478104053849975,2012
MNRO,2000-12-29,0.19166670242391204,2000
MNRO,2001-12-31,0.5306296055580861,2001
MNRO,2002-12-31,0.2353802588283036,2002
MNRO,2003-12-31,0.7715974359523656,2003
MNRO,2004-12-31,0.2675351770346086,2004
MNRO,2005-12-30,0.20269084505937474,2005
MNRO,2006-12-29,0.16591183051974112,2006
MNRO,2007-12-31,-0.1596293192759496,2007
MNRO,2008-12-31,0.3266843615568542,2008
MNRO,2009-12-31,0.3277520252133528,2009
MNRO,2010-12-31,0.5651977287804428,2010
MNRO,2011-12-30,0.13216113640910465,2011
MNRO,2012-12-28,-0.10013916698704195,2012
MNST,2000-12-29,-0.10145363073772318,2000
MNST,2001-12-31,0.08387320541564991,2001
MNST,2002-12-31,0.004765714285714262,2002
MNST,2003-12-31,0.9952568900212702,2003
MNST,2004-12-31,3.3242217116927097,2004
MNST,2005-12-30,3.3290285837830993,2005
MNST,2006-12-29,0.709427636086791,2006
MNST,2007-12-31,0.31502389044084866,2007
MNST,2008-12-31,-0.24294431054665566,2008
MNST,2009-12-31,0.14524313422267432,2009
MNST,2010-12-31,0.36145828125,2010
MNST,2011-12-30,0.7624331584710464,2011
MNST,2012-12-28,0.12611239144535724,2012
MOS,2000-12-29,-0.0492341252122549,2000
MOS,2001-12-31,-0.16077499460375078,2001
MOS,2002-12-31,-0.17433609548928553,2002
MOS,2003-12-31,-0.06206698175492098,2003
MOS,2004-12-31,0.6435047204938116,2004
MOS,2005-12-30,-0.1035541302990638,2005
MOS,2006-12-29,0.46001428062917715,2006
MOS,2007-12-31,3.4166654684217637,2007
MOS,2008-12-31,-0.6325810153217393,2008
MOS,2009-12-31,0.7800447575324012,2009
MOS,2010-12-31,0.28303267056374337,2010
MOS,2011-12-30,-0.3377084806289976,2011
MOS,2012-12-28,0.10833389256430204,2012
MPC,2011-12-30,-0.09551836448773421,2011
MPC,2012-12-28,0.8841466329234353,2012
MRK,2000-12-29,0.40844830911935515,2000
MRK,2001-12-31,-0.3596180470352144,2001
MRK,2002-12-31,-0.012091287814885665,2002
MRK,2003-12-31,-0.1119720309909108,2003
MRK,2004-12-31,-0.2776742435787378,2004
MRK,2005-12-30,0.04041807744457926,2005
MRK,2006-12-29,0.4267731097533707,2006
MRK,2007-12-31,0.37353973053164613,2007
MRK,2008-12-31,-0.45332446377742164,2008
MRK,2009-12-31,0.26700750964781883,2009
MRK,2010-12-31,0.029119354546792486,2010
MRK,2011-12-30,0.09560173255686943,2011
MRK,2012-12-28,0.12307403243457293,2012
MRLN,2003-12-31,0.07739933406813737,2003
MRLN,2004-12-31,0.09195449872716499,2004
MRLN,2005-12-30,0.25736822275839133,2005
MRLN,2006-12-29,0.005860220399609428,2006
MRLN,2007-12-31,-0.4981273248245067,2007
MRLN,2008-12-31,-0.783582109402597,2008
MRLN,2009-12-31,2.038314096190222,2009
MRLN,2010-12-31,0.5952080157797819,2010
MRLN,2011-12-30,0.008736766629241277,2011
MRLN,2012-12-28,0.5689691277563607,2012
MS,2000-12-29,0.18590655685332091,2000
MS,2001-12-31,-0.2827632178499948,2001
MS,2002-12-31,-0.27192862402154905,2002
MS,2003-12-31,0.4787970040514369,2003
MS,2004-12-31,-0.022459366931819047,2004
MS,2005-12-30,0.042606248217779585,2005
MS,2006-12-29,0.459199638061059,2006
MS,2007-12-31,-0.202864456546605,2007
MS,2008-12-31,-0.6883731216371397,2008
MS,2009-12-31,0.8830146442318443,2009
MS,2010-12-31,-0.07389180255593542,2010
MS,2011-12-30,-0.43904022401904375,2011
MS,2012-12-28,0.24977012261219333,2012
MSFT,2000-12-29,-0.6278819981597581,2000
MSFT,2001-12-31,0.5273772293005219,2001
MSFT,2002-12-31,-0.21962276220864885,2002
MSFT,2003-12-31,0.06816478467895903,2003
MSFT,2004-12-31,0.09128108873688423,2004
MSFT,2005-12-30,-0.00938223519459458,2005
MSFT,2006-12-29,0.15839371916508238,2006
MSFT,2007-12-31,0.20842893936914964,2007
MSFT,2008-12-31,-0.44385623629526605,2008
MSFT,2009-12-31,0.6046715335208355,2009
MSFT,2010-12-31,-0.06524629133261994,2010
MSFT,2011-12-30,-0.04515668040117338,2011
MSFT,2012-12-28,0.05165078980501847,2012
MSI,2000-12-29,-0.5902428113824385,2000
MSI,2001-12-31,-0.24983500712054052,2001
MSI,2002-12-31,-0.41657476309686414,2002
MSI,2003-12-31,0.6456340923450758,2003
MSI,2004-12-31,0.38542993339167797,2004
MSI,2005-12-30,0.32430872267066224,2005
MSI,2006-12-29,-0.08171518266201383,2006
MSI,2007-12-31,-0.21081535879852342,2007
MSI,2008-12-31,-0.715803673812765,2008
MSI,2009-12-31,0.7516926277045961,2009
MSI,2010-12-31,0.16881445082866153,2010
MSI,2011-12-30,0.27534767048341924,2011
MSI,2012-12-28,0.19074964123283356,2012
MSLP,2010-12-31,-0.9326923076923077,2010
MSLP,2011-12-30,-0.8571428571428572,2011
MSLP,2012-12-28,-0.48,2012
MSN,2000-12-29,1.4444431180613586,2000
MSN,2001-12-31,0.08363488970606192,2001
MSN,2002-12-31,2.335572360149078,2002
MSN,2003-12-31,-0.2434609847822108,2003
MSN,2004-12-31,-0.002659142252502411,2004
MSN,2005-12-30,-0.18400045839854173,2005
MSN,2006-12-29,0.029412474654822773,2006
MSN,2007-12-31,-0.5873017395651141,2007
MSN,2008-12-31,-0.48461401383770275,2008
MSN,2009-12-31,2.552227661994699,2009
MSN,2010-12-31,0.26564336085566076,2010
MSN,2011-12-30,-0.19696986584751464,2011
MSN,2012-12-28,0.13836403786977636,2012
MSTR,2000-12-29,-0.9088729016786571,2000
MSTR,2001-12-31,-0.5947368421052632,2001
MSTR,2002-12-31,-0.6077922077922078,2002
MSTR,2003-12-31,2.4754966887417216,2003
MSTR,2004-12-31,0.14805640243902451,2004
MSTR,2005-12-30,0.3721161493775935,2005
MSTR,2006-12-29,0.379097674588065,2006
MSTR,2007-12-31,-0.16586267580277736,2007
MSTR,2008-12-31,-0.6095688561423525,2008
MSTR,2009-12-31,1.5321840686187969,2009
MSTR,2010-12-31,-0.09093805863448401,2010
MSTR,2011-12-30,0.267345252517313,2011
MSTR,2012-12-28,-0.13635521602658784,2012
MTRX,2000-12-29,0.3571428571428572,2000
MTRX,2001-12-31,0.128421052631579,2001
MTRX,2002-12-31,0.4059701492537313,2002
MTRX,2003-12-31,2.8450108280254778,2003
MTRX,2004-12-31,-0.5549420455581422,2004
MTRX,2005-12-30,0.22084367245657566,2005
MTRX,2006-12-29,0.6361788617886182,2006
MTRX,2007-12-31,0.35527950310559,2007
MTRX,2008-12-31,-0.648487626031164,2008
MTRX,2009-12-31,0.38852672750977835,2009
MTRX,2010-12-31,0.14366197183098595,2010
MTRX,2011-12-30,-0.2249589490968802,2011
MTRX,2012-12-28,0.20233050847457634,2012
MTW,2000-12-29,-0.05184427205449771,2000
MTW,2001-12-31,0.08364773817329763,2001
MTW,2002-12-31,-0.1299103523778813,2002
MTW,2003-12-31,0.23634150814424593,2003
MTW,2004-12-31,0.21557369972591545,2004
MTW,2005-12-30,0.34239072985579666,2005
MTW,2006-12-29,1.3742559952810005,2006
MTW,2007-12-31,0.6467708311162543,2007
MTW,2008-12-31,-0.8217219394479468,2008
MTW,2009-12-31,0.16939303470654687,2009
MTW,2010-12-31,0.32459614876800047,2010
MTW,2011-12-30,-0.2931358417608775,2011
MTW,2012-12-28,0.6652293611094862,2012
MTX,2000-12-29,-0.1141602102860041,2000
MTX,2001-12-31,0.3675945778988947,2001
MTX,2002-12-31,-0.0728114427562826,2002
MTX,2003-12-31,0.37606773414328987,2003
MTX,2004-12-31,0.12966490349506365,2004
MTX,2005-12-30,-0.15931424063919386,2005
MTX,2006-12-29,0.0557919420143691,2006
MTX,2007-12-31,0.14227421015342134,2007
MTX,2008-12-31,-0.38717050621387583,2008
MTX,2009-12-31,0.3383294201421032,2009
MTX,2010-12-31,0.2053761786625934,2010
MTX,2011-12-30,-0.13281396915281662,2011
MTX,2012-12-28,0.3861624756708635,2012
MVEN,2008-12-31,0,2008
MVEN,2009-12-31,0.14285700318153127,2009
MVEN,2010-12-31,0.03125018714351824,2010
MVEN,2011-12-30,-0.2727271973101425,2011
MVEN,2012-12-28,-0.333334093789318,2012
MZF,2009-11-11,NA,2009
"NATH",2000-12-29,0.11999978049657178,2000
"NATH",2001-12-31,0,2001
"NATH",2002-12-31,0.04285707286241336,2002
"NATH",2003-12-31,0.36986290428670787,2003
"NATH",2004-12-31,0.5060001625697823,2004
"NATH",2005-12-30,0.3944223651964551,2005
"NATH",2006-12-29,0.3714282914496536,2006
"NATH",2007-12-31,0.21319445734567477,2007
"NATH",2008-12-31,-0.2718945469058991,2008
"NATH",2009-12-31,0.19968512166146168,2009
"NATH",2010-12-31,0.10419428797209829,2010
"NATH",2011-12-30,0.24747786747802625,2011
"NATH",2012-12-28,0.6008563095702435,2012
"NATR",2009-12-31,1.6276917926897254,2009
"NATR",2010-12-31,0.051522064985228155,2010
"NATR",2011-12-30,0.728285449324261,2011
"NATR",2012-12-28,-0.08867002917794475,2012
"NAVB",2000-12-29,-0.06896551724137934,2000
"NAVB",2001-12-31,-0.004444444444444362,2001
"NAVB",2002-12-31,-0.6904761904761905,2002
"NAVB",2003-12-31,1.3846153846153846,2003
"NAVB",2004-12-31,0.903225806451613,2004
"NAVB",2005-12-30,-0.576271186440678,2005
"NAVB",2006-12-29,-0.040000000000000036,2006
"NAVB",2007-12-31,0.20833333333333326,2007
"NAVB",2008-12-31,0.9655172413793105,2008
"NAVB",2009-12-31,1.1403508771929824,2009
"NAVB",2010-12-31,0.688524631147541,2010
"NAVB",2011-12-30,0.2718446778678476,2011
"NAVB",2012-12-28,0.02671749898024811,2012
NC,2000-12-29,-0.15996776346528951,2000
NC,2001-12-31,0.318553959949319,2001
NC,2002-12-31,-0.2150842079760561,2002
NC,2003-12-31,1.0854034531578685,2003
NC,2004-12-31,0.20043941745419636,2004
NC,2005-12-30,0.13090240162705236,2005
NC,2006-12-29,0.18205546681381057,2006
NC,2007-12-31,-0.2585719903649446,2007
NC,2008-12-31,-0.6127629863675291,2008
NC,2009-12-31,0.4061017211770632,2009
NC,2010-12-31,1.238469339666823,2010
NC,2011-12-30,-0.15650179410026765,2011
NC,2012-12-28,1.2147384725343198,2012
NCR,2000-12-29,0.2718446327523927,2000
NCR,2001-12-31,-0.24966916671382078,2001
NCR,2002-12-31,-0.3559414944001148,2002
NCR,2003-12-31,0.6343724209558907,2003
NCR,2004-12-31,0.7842785747679732,2004
NCR,2005-12-30,-0.019500276121537152,2005
NCR,2006-12-29,0.2598703757154459,2006
NCR,2007-12-31,0.23239721880844377,2007
NCR,2008-12-31,-0.4366533864541833,2008
NCR,2009-12-31,-0.21287128712871284,2009
NCR,2010-12-31,0.3809523809523807,2010
NCR,2011-12-30,0.07091730644111904,2011
NCR,2012-12-28,0.518226094667442,2012
NDP,2012-12-28,-0.13104102450574595,2012
NEM,2000-12-29,-0.2865901359519627,2000
NEM,2001-12-31,0.12694854514127774,2001
NEM,2002-12-31,0.5260096434986921,2002
NEM,2003-12-31,0.682628675728207,2003
NEM,2004-12-31,-0.08021061287610542,2004
NEM,2005-12-30,0.21392656508364527,2005
NEM,2006-12-29,-0.14782686034402526,2006
NEM,2007-12-31,0.09141806804979469,2007
NEM,2008-12-31,-0.1584889011195859,2008
NEM,2009-12-31,0.17264110611672856,2009
NEM,2010-12-31,0.30965731282966313,2010
NEM,2011-12-30,-0.006632749167004626,2011
NEM,2012-12-28,-0.2284349667963832,2012
NFG,2000-12-29,0.41879728540918704,2000
NFG,2001-12-31,-0.1829929348263677,2001
NFG,2002-12-31,-0.11970856129772989,2002
NFG,2003-12-31,0.23353674683832537,2003
NFG,2004-12-31,0.20979164141659412,2004
NFG,2005-12-30,0.143200220828531,2005
NFG,2006-12-29,0.27770917514137405,2006
NFG,2007-12-31,0.24495087244972646,2007
NFG,2008-12-31,-0.30808775572619895,2008
NFG,2009-12-31,0.6497243941938076,2009
NFG,2010-12-31,0.3468021686447442,2010
NFG,2011-12-30,-0.13336409052033726,2011
NFG,2012-12-28,-0.06938712208196451,2012
NFLX,2002-12-31,-0.34268644441082585,2002
NFLX,2003-12-31,3.967300290299569,2003
NFLX,2004-12-31,-0.5490948382781308,2004
NFLX,2005-12-30,1.1946465057632185,2005
NFLX,2006-12-29,-0.04434575346236169,2006
NFLX,2007-12-31,0.029388899505885524,2007
NFLX,2008-12-31,0.12284001212772377,2008
NFLX,2009-12-31,0.8430913348946139,2009
NFLX,2010-12-31,2.1893265565438376,2010
NFLX,2011-12-30,-0.6056346215139442,2011
NFLX,2012-12-28,0.2892193226678881,2012
NHC,2000-12-29,0.4999998448596896,2000
NHC,2001-12-31,0.9993486174824944,2001
NHC,2002-12-31,0.13858182650757334,2002
NHC,2003-12-31,0.13714297760777816,2003
NHC,2004-12-31,0.8039911818841865,2004
NHC,2005-12-30,0.07647087615708559,2005
NHC,2006-12-29,0.4985991452784302,2006
NHC,2007-12-31,-0.04869501752936933,2007
NHC,2008-12-31,-0.0015670450577336403,2008
NHC,2009-12-31,-0.2678742503397761,2009
NHC,2010-12-31,0.31925063080730975,2010
NHC,2011-12-30,-0.06854042532061455,2011
NHC,2012-12-28,0.15562330078169184,2012
NHS,2003-12-31,0.10478779538128391,2003
NHS,2004-12-31,0.15157438451207006,2004
NHS,2005-12-30,0.04895797635034849,2005
NHS,2006-12-29,0.06764730469778124,2006
NHS,2007-12-31,-0.11372487607504,2007
NHS,2008-12-31,-0.37461484429875913,2008
NHS,2009-12-31,1.1419597507069708,2009
NHS,2010-12-31,0.24605136482608714,2010
NHS,2011-12-30,0.10784749765182178,2011
NHS,2012-12-28,0.08941462955103252,2012
NI,2000-12-29,0.8410392739749348,2000
NI,2001-12-31,-0.21630281605698365,2001
NI,2002-12-31,-0.07951793043999622,2002
NI,2003-12-31,0.16054490035619184,2003
NI,2004-12-31,0.08432989120117607,2004
NI,2005-12-30,-0.04735410468060519,2005
NI,2006-12-29,0.20470331442945722,2006
NI,2007-12-31,-0.18264924892728973,2007
NI,2008-12-31,-0.3855290708095235,2008
NI,2009-12-31,0.513978827068043,2009
NI,2010-12-31,0.21250867774510485,2010
NI,2011-12-30,0.41438627746369217,2011
NI,2012-12-28,0.10112706139620631,2012
NKE,2000-12-29,0.28318346984768095,2000
NKE,2001-12-31,0.10119892591177337,2001
NKE,2002-12-31,-0.13995347628554555,2002
NKE,2003-12-31,0.6835869180240479,2003
NKE,2004-12-31,0.44699613306758557,2004
NKE,2005-12-30,0.06040184713891317,2005
NKE,2006-12-29,0.28975644661171907,2006
NKE,2007-12-31,0.3908462748479202,2007
NKE,2008-12-31,-0.15425369822354074,2008
NKE,2009-12-31,0.3987970367168272,2009
NKE,2010-12-31,0.37328093762792514,2010
NKE,2011-12-30,0.19657194127935362,2011
NKE,2012-12-28,0.12233252880783252,2012
NLY,2000-12-29,0.22976961547921637,2000
NLY,2001-12-31,0.9984058992442604,2001
NLY,2002-12-31,0.35984939875670574,2002
NLY,2003-12-31,0.08654151972488133,2003
NLY,2004-12-31,0.18629107239191778,2004
NLY,2005-12-30,-0.4058415515839676,2005
NLY,2006-12-29,0.3293014566239092,2006
NLY,2007-12-31,0.395214605600001,2007
NLY,2008-12-31,-0.0026450938536420887,2008
NLY,2009-12-31,0.27146109987682654,2009
NLY,2010-12-31,0.19909574788931628,2010
NLY,2011-12-30,0.02441359997354997,2011
NLY,2012-12-28,-0.0026081107651098057,2012
NNUP,2000-12-29,-0.09375000000000011,2000
NNUP,2001-12-31,-0.31034482758620685,2001
NNUP,2002-12-31,-0.31999999999999995,2002
NNUP,2003-12-31,0.7647058823529409,2003
NNUP,2004-12-31,0,2004
NNUP,2005-12-30,-0.25,2005
NNUP,2006-12-29,6.222222222222222,2006
NNUP,2007-12-31,0.15384615384615374,2007
NNUP,2008-12-31,-0.88,2008
NNUP,2009-12-31,-0.4444444444444444,2009
NNUP,2010-12-31,-0.20000000000000007,2010
NNUP,2011-12-30,0.375,2011
NNUP,2012-12-28,-0.6727272727272727,2012
NOC,2000-12-29,0.6561462719462798,2000
NOC,2001-12-31,0.26403396168999294,2001
NOC,2002-12-31,-0.006780825222535092,2002
NOC,2003-12-31,0.02508878993931618,2003
NOC,2004-12-31,0.16997819765665834,2004
NOC,2005-12-30,0.12852395094817326,2005
NOC,2006-12-29,0.14842402575592595,2006
NOC,2007-12-31,0.18704911837949578,2007
NOC,2008-12-31,-0.41058560193461235,2008
NOC,2009-12-31,0.28951719569543655,2009
NOC,2010-12-31,0.20048691857134893,2010
NOC,2011-12-30,0.03403176086338022,2011
NOC,2012-12-28,0.18139733625025456,2012
NOV,2000-12-29,1.6452988226900391,2000
NOV,2001-12-31,-0.4672695982270987,2001
NOV,2002-12-31,0.059679889927403806,2002
NOV,2003-12-31,0.023808995254657184,2003
NOV,2004-12-31,0.5782650965308296,2004
NOV,2005-12-30,0.7767072670287667,2005
NOV,2006-12-29,-0.024242362351196145,2006
NOV,2007-12-31,1.4014379447816632,2007
NOV,2008-12-31,-0.6673018230827445,2008
NOV,2009-12-31,0.851033052482842,2009
NOV,2010-12-31,0.5397895653802749,2010
NOV,2011-12-30,0.017524294994180956,2011
NOV,2012-12-28,-0.024619537937097258,2012
NOVC,2000-12-29,0.17647065591973177,2000
NOVC,2001-12-31,3.982338552481141,2001
NOVC,2002-12-31,1.085209598536795,2002
NOVC,2003-12-31,2.265612065571071,2003
NOVC,2004-12-31,0.3505490531715074,2004
NOVC,2005-12-30,-0.3282997136437382,2005
NOVC,2006-12-29,0.1291695287389698,2006
NOVC,2007-12-31,-0.9728893053074916,2007
NOVC,2008-12-31,-0.9100346020761245,2008
NOVC,2009-12-31,2.4615384615384617,2009
NOVC,2010-12-31,-0.5333333333333334,2010
NOVC,2011-12-30,0.04761904761904767,2011
NOVC,2012-12-28,0.27272727272727293,2012
NRG,2003-12-31,0.13766210739050444,2003
NRG,2004-12-31,0.6461183402843687,2004
NRG,2005-12-30,0.30707366978724226,2005
NRG,2006-12-29,0.18866714613658297,2006
NRG,2007-12-31,0.5475809109604415,2007
NRG,2008-12-31,-0.461698021628961,2008
NRG,2009-12-31,0.012001285855704813,2009
NRG,2010-12-31,-0.17238447293466697,2010
NRG,2011-12-30,-0.07267135186321316,2011
NRG,2012-12-28,0.25754556991289035,2012
NRO,2003-12-31,4.022509213186254e-5,2003
NRO,2004-12-31,0.09843151836599162,2004
NRO,2005-12-30,0.026086360398329678,2005
NRO,2006-12-29,0.4805323825375938,2006
NRO,2007-12-31,-0.2312371627560722,2007
NRO,2008-12-31,-0.7855563888638735,2008
NRO,2009-12-31,1.011661693572382,2009
NRO,2010-12-31,0.4016839237011163,2010
NRO,2011-12-30,-5.764394253213734e-4,2011
NRO,2012-12-28,0.2818206444521001,2012
NROM,2000-12-29,0.21739130434782616,2000
NROM,2001-12-31,-0.5542857142857143,2001
NROM,2002-12-31,0.025641025641025772,2002
NROM,2003-12-31,0.7499999999999998,2003
NROM,2004-12-31,-0.37142857142857133,2004
NROM,2005-12-30,0.1477272727272727,2005
NROM,2006-12-29,2.6831683168316833,2006
NROM,2007-12-31,-0.5349462365591398,2007
NROM,2008-12-31,-0.7803468208092486,2008
NROM,2009-12-31,1.3157894736842106,2009
NROM,2010-12-31,0.21590909090909105,2010
NROM,2011-12-30,-0.2710280373831776,2011
NROM,2012-12-28,-0.07692307692307698,2012
NSC,2000-12-29,-0.3056096483721503,2000
NSC,2001-12-31,0.39564102231321585,2001
NSC,2002-12-31,0.10405414639610067,2002
NSC,2003-12-31,0.20124653657325253,2003
NSC,2004-12-31,0.551330728256775,2004
NSC,2005-12-30,0.2553165455667268,2005
NSC,2006-12-29,0.13740206133600275,2006
NSC,2007-12-31,0.021979991467028004,2007
NSC,2008-12-31,-0.0483240171086583,2008
NSC,2009-12-31,0.1520434173459042,2009
NSC,2010-12-31,0.22843460710401287,2010
NSC,2011-12-30,0.187609377184361,2011
NSC,2012-12-28,-0.13838636751614852,2012
NSP,2000-12-29,0.7983469921465915,2000
NSP,2001-12-31,0.007720231341445061,2001
NSP,2002-12-31,-0.7811017149270668,2002
NSP,2003-12-31,1.8966665824656923,2003
NSP,2004-12-31,-0.27445352152220415,2004
NSP,2005-12-30,2.37530554625968,2005
NSP,2006-12-29,0.02629833033611395,2006
NSP,2007-12-31,-0.33029224876865904,2007
NSP,2008-12-31,-0.21591493785649585,2008
