symbol,year,date_form,returns,cum_holding_sum,cum_G_holding_sum,cum_S_holding_sum,cum_E_holding_sum
HMA,2015,2015-12-31,NA,NA,NA,NA,NA
HMA,2016,2016-12-31,NA,NA,NA,NA,NA
HMST,2014,2014-12-31,-0.12414763361426484,NA,NA,NA,NA
HMST,2015,2015-12-31,0.24698459482515012,NA,NA,NA,NA
HMST,2016,2016-12-31,0.4555506094178612,NA,NA,NA,NA
HMST,2017,2017-12-31,-0.0838608376685287,0,0,0,0
HMST,2018,2018-12-31,-0.26666670998316866,NA,NA,NA,NA
HMST,2019,2019-12-31,0.6015073060668408,NA,NA,NA,NA
HMST,2020,2020-12-31,0.0135203480328121,NA,NA,NA,NA
HMST,2021,2021-12-31,0.565407199205348,NA,NA,NA,NA
HON,2007,2007-12-31,0.386351753606613,NA,NA,NA,NA
HON,2008,2008-12-31,-0.4531713492119467,NA,NA,NA,NA
HON,2009,2009-12-31,0.23738817118572864,NA,NA,NA,NA
HON,2010,2010-12-31,0.3945672524665702,0,0,0,0
HON,2011,2011-12-31,0.04887130471324119,0,0,0,0
HON,2012,2012-12-31,0.1883334193519377,0,0,0,0
HON,2013,2013-12-31,0.4411957035138163,0,0,0,0
HON,2014,2014-12-31,0.11548443440807388,0,0,0,0
HON,2015,2015-12-31,0.058018010862768143,0,0,0,0
HON,2016,2016-12-31,0.1494220561423978,0,0,0,0
HON,2017,2017-12-31,0.3509966102408111,NA,NA,NA,NA
HON,2018,2018-12-31,-0.08266278547696515,NA,NA,NA,NA
HON,2019,2019-12-31,0.3669513086379728,NA,NA,NA,NA
HON,2020,2020-12-31,0.22972754177907495,NA,NA,NA,NA
HP,2010,2010-12-31,0.22229672289808677,NA,NA,NA,NA
HP,2011,2011-12-31,0.2093767547890544,NA,NA,NA,NA
HP,2012,2012-12-31,-0.05986676895006815,NA,NA,NA,NA
HP,2013,2013-12-31,0.5016074138209596,0,0,0,0
HP,2014,2014-12-31,-0.1755576216143242,NA,NA,NA,NA
HP,2015,2015-12-31,-0.17120174599302018,NA,NA,NA,NA
HP,2016,2016-12-31,0.5171328223924394,NA,NA,NA,NA
HP,2017,2017-12-31,-0.12245611127164302,NA,NA,NA,NA
HPQ,2008,2008-12-31,-0.2757759350353455,NA,NA,NA,NA
HPQ,2009,2009-12-31,0.4314451087634017,NA,NA,NA,NA
HPQ,2010,2010-12-31,-0.17678029104885074,NA,NA,NA,NA
HPQ,2011,2011-12-31,-0.37890584121386295,0,0,0,0
HPQ,2012,2012-12-31,-0.4538467151035629,0,0,0,0
HPQ,2013,2013-12-31,0.9079153603532506,0,0,0,0
HPQ,2014,2014-12-31,0.4600702267963068,NA,NA,NA,NA
HPQ,2015,2015-12-31,-0.33281492663453693,NA,NA,NA,NA
HPQ,2016,2016-12-31,0.3015291116513812,NA,NA,NA,NA
HPQ,2017,2017-12-31,0.45691687291040783,NA,NA,NA,NA
HRL,2018,2018-12-31,0.19690019009672063,NA,NA,NA,NA
HRL,2019,2019-12-31,0.07849545234041844,NA,NA,NA,NA
HRL,2020,2020-12-31,0.05389087944259563,NA,NA,NA,NA
HRL,2021,2021-12-31,0.06464364062619632,0,0,0,0
HRTH,1991,1991-12-31,NA,NA,NA,NA,NA
HRTH,1992,1992-12-31,NA,NA,NA,NA,NA
HRTH,1993,1993-12-31,0.1729175598999515,NA,NA,NA,NA
HRTH,1994,1994-12-31,-8.235290272307072e-5,10.55,10.55,0,0
HRTH,1995,1995-12-31,0.5234055708545915,10.55,10.55,0,0
HRTH,1996,1996-12-31,0.409393967996504,10.55,10.55,0,0
HRTH,1997,1997-12-31,0.33685989119825877,10.55,10.55,0,0
HRTH,1998,1998-12-31,0.544566528878065,10.55,10.55,0,0
HRTH,1999,1999-12-31,-0.23635429266759864,10.55,10.55,0,0
HRTH,2000,2000-12-31,0.1498635412530409,10.55,10.55,0,0
HRTH,2001,2001-12-31,0.19507358873083944,10.55,10.55,0,0
HRTH,2002,2002-12-31,-0.00102004325794302,10.55,10.55,0,0
HRTH,2003,2003-12-31,0.17221275777436396,10.55,10.55,0,0
HRTH,2004,2004-12-31,0.20253509980649675,10.55,10.55,0,0
HRTH,2005,2005-12-31,0.02336513602852608,10.55,10.55,0,0
HRTH,2006,2006-12-31,0.05941179223655202,10.55,10.55,0,0
HRTH,2007,2007-12-31,-0.3679974938827255,10.55,10.55,0,0
HRTH,2008,2008-12-31,-0.6285825099473996,10.55,10.55,0,0
HRTH,2009,2009-12-31,0.7901979585745411,10.55,10.55,0,0
HRTH,2010,2010-12-31,0.21494046311959103,10.55,10.55,0,0
HRTH,2011,2011-12-31,-0.2621977101243558,10.55,10.55,0,0
HRTH,2012,2012-12-31,-0.32012991619942643,10.55,10.55,0,0
HRTH,2013,2013-12-31,0.3334248361743555,10.55,10.55,0,0
HRTH,2014,2014-12-31,0.03810867030923925,10.55,10.55,0,0
HRTH,2015,2015-12-31,-0.5520416909990544,10.55,10.55,0,0
HRTH,2016,2016-12-31,-0.5211511956537527,10.55,10.55,0,0
HRTH,2017,2017-12-31,-0.3717218543046358,10.55,10.55,0,0
HRTH,2018,2018-12-31,-0.7449140929693265,10.55,10.55,0,0
HRTH,2019,2019-12-31,0.4793388429752068,10.55,10.55,0,0
HRTH,2020,2020-12-31,-0.23184357541899447,10.55,10.55,0,0
HRTH,2021,2021-12-31,1.8000000000000005,20.450000000000003,20.450000000000003,0,0
HTLD,2007,2007-12-31,0.06183242399565181,NA,NA,NA,NA
HTLD,2008,2008-12-31,0.1173204085799473,NA,NA,NA,NA
HTLD,2009,2009-12-31,-0.02574097034525579,NA,NA,NA,NA
HTLD,2010,2010-12-31,0.12548539932483438,0.09,0.09,0,0
HTLD,2011,2011-12-31,-0.10324857976103764,NA,NA,NA,NA
HTLD,2012,2012-12-31,-0.02116841656487989,NA,NA,NA,NA
HTLD,2013,2013-12-31,0.48204188344201304,NA,NA,NA,NA
HTLD,2014,2014-12-31,0.3813764313976189,NA,NA,NA,NA
HTS,2005,2005-12-31,NA,NA,NA,NA,NA
HTS,2006,2006-12-31,NA,NA,NA,NA,NA
HTS,2007,2007-12-31,NA,NA,NA,NA,NA
HTS,2008,2008-12-31,NA,0,0,0,0
HTS,2009,2009-12-31,NA,NA,NA,NA,NA
HTS,2010,2010-12-31,NA,NA,NA,NA,NA
HTS,2011,2011-12-31,NA,NA,NA,NA,NA
HTS,2012,2012-12-31,NA,NA,NA,NA,NA
HUM,1996,1996-12-31,-0.30593639835908004,NA,NA,NA,NA
HUM,1997,1997-12-31,0.09210548774594772,NA,NA,NA,NA
HUM,1998,1998-12-31,-0.1415662963910842,NA,NA,NA,NA
HUM,1999,1999-12-31,-0.5596491021961776,0.22,0.22,0,0
HUM,2000,2000-12-31,1.016529053733369,0.22,0.22,0,0
HUM,2001,2001-12-31,-0.2268852025595239,0.22,0.22,0,0
HUM,2002,2002-12-31,-0.15182351869220834,0.22,0.22,0,0
HUM,2003,2003-12-31,1.2849999852090632,0.22,0.22,0,0
HUM,2004,2004-12-31,0.29934329151722094,0.22,0.22,0,0
HUM,2005,2005-12-31,0.8299093417230152,0.22,0.22,0,0
HUM,2006,2006-12-31,0.01803806495243254,0.22,0.22,0,0
HUM,2007,2007-12-31,0.3615979118670354,0.22,0.22,0,0
HUM,2008,2008-12-31,-0.504979580506951,0.22,0.22,0,0
HUM,2009,2009-12-31,0.1773073511002954,0.22,0.22,0,0
HUM,2010,2010-12-31,0.24720912678361096,0.22,0.22,0,0
HUM,2011,2011-12-31,0.6149994284697178,0.22,0.22,0,0
HUM,2012,2012-12-31,-0.21883258000224015,0.22,0.22,0,0
HUM,2013,2013-12-31,0.527266981367511,0.22,0.22,0,0
HUM,2014,2014-12-31,0.40356088860081574,0.22,0.22,0,0
HUM,2015,2015-12-31,0.2506948889181184,0.22,0.22,0,0
HUM,2016,2016-12-31,0.14852118751424426,0.22,0.22,0,0
HUM,2017,2017-12-31,0.2260397988921068,0.22,0.22,0,0
HUM,2018,2018-12-31,0.16272312758106788,NA,NA,NA,NA
HUM,2019,2019-12-31,0.28936558695881853,NA,NA,NA,NA
HUM,2020,2020-12-31,0.12708494592459152,NA,NA,NA,NA
HUM,2021,2021-12-31,0.1439192600254484,NA,NA,NA,NA
HUN,2002,2002-12-31,NA,NA,NA,NA,NA
HUN,2003,2003-12-31,NA,NA,NA,NA,NA
HUN,2004,2004-12-31,NA,NA,NA,NA,NA
HUN,2005,2005-12-31,-0.29714294242892925,0.11,0.11,0,0
HUN,2006,2006-12-31,0.10162602859166524,0.11,0.11,0,0
HUN,2007,2007-12-31,0.37965262968517344,0.11,0.11,0,0
HUN,2008,2008-12-31,-0.861324244756503,0.11,0.11,0,0
HUN,2009,2009-12-31,2.52804075006782,0.11,0.11,0,0
HUN,2010,2010-12-31,0.43193660417403024,0.11,0.11,0,0
HUN,2011,2011-12-31,-0.3395140349770014,0.11,0.11,0,0
HUN,2012,2012-12-31,0.6066673263208693,0.11,0.11,0,0
HUN,2013,2013-12-31,0.5524929753174315,0.11,0.11,0,0
HUN,2014,2014-12-31,-0.05606802566529079,0.11,0.11,0,0
HUN,2015,2015-12-31,-0.4851759035877087,0.11,0.11,0,0
HUN,2016,2016-12-31,0.7341879216616425,0.11,0.11,0,0
HUN,2017,2017-12-31,0.7792695276789732,NA,NA,NA,NA
HUN,2018,2018-12-31,-0.4063542405447529,NA,NA,NA,NA
HUN,2019,2019-12-31,0.28989055943395003,NA,NA,NA,NA
HUN,2020,2020-12-31,0.07541691463426825,NA,NA,NA,NA
HWBK,2012,2012-12-31,0.3200167441924302,NA,NA,NA,NA
HWBK,2013,2013-12-31,0.6150919956673633,NA,NA,NA,NA
HWBK,2014,2014-12-31,0.2378412518090134,NA,NA,NA,NA
HWBK,2015,2015-12-31,0.12071247760182267,5.3,5.3,0,0
HWBK,2016,2016-12-31,0.13978730890982893,NA,NA,NA,NA
HWBK,2017,2017-12-31,0.18816277977226248,NA,NA,NA,NA
HWBK,2018,2018-12-31,0.07169968331350085,NA,NA,NA,NA
HWBK,2019,2019-12-31,0.23569954115826275,NA,NA,NA,NA
HWM,2011,2011-12-31,NA,NA,NA,NA,NA
HWM,2012,2012-12-31,NA,NA,NA,NA,NA
HWM,2013,2013-12-31,NA,NA,NA,NA,NA
HWM,2014,2014-12-31,NA,0,0,0,0
HWM,2015,2015-12-31,NA,9.59,9.59,0,0
HWM,2016,2016-12-31,-0.01497180214021109,NA,NA,NA,NA
HWM,2017,2017-12-31,0.4840223262163776,NA,NA,NA,NA
HWM,2018,2018-12-31,-0.3743032478613813,NA,NA,NA,NA
HWM,2019,2019-12-31,0.8354467109913968,NA,NA,NA,NA
HZN,2015,2015-12-31,-0.36184615384615393,NA,NA,NA,NA
HZN,2016,2016-12-31,1.3143683702989395,NA,NA,NA,NA
HZN,2017,2017-12-31,-0.4158333333333334,NA,NA,NA,NA
HZN,2018,2018-12-31,-0.8980028530670471,9.74,9.74,0,0
HZN,2019,2019-12-31,1.4405594405594409,NA,NA,NA,NA
HZN,2020,2020-12-31,1.461318051575931,NA,NA,NA,NA
HZN,2021,2021-12-31,-0.05820721769499415,NA,NA,NA,NA
IBM,1996,1996-12-31,0.6778595081137448,NA,NA,NA,NA
IBM,1997,1997-12-31,0.3936390301639219,NA,NA,NA,NA
IBM,1998,1998-12-31,0.7753236275804136,NA,NA,NA,NA
IBM,1999,1999-12-31,0.1855536049138229,1.01,1.01,0,0
IBM,2000,2000-12-31,-0.2636701539809667,1.01,1.01,0,0
IBM,2001,2001-12-31,0.430370432119376,1.01,1.01,0,0
IBM,2002,2002-12-31,-0.3543604534541711,1.01,1.01,0,0
IBM,2003,2003-12-31,0.2054015120986754,1.01,1.01,0,0
IBM,2004,2004-12-31,0.07225297038097644,1.01,1.01,0,0
IBM,2005,2005-12-31,-0.15795933139470908,1.01,1.01,0,0
IBM,2006,2006-12-31,0.19847808067027595,1.01,1.01,0,0
IBM,2007,2007-12-31,0.12908597076338468,1.01,1.01,0,0
IBM,2008,2008-12-31,-0.2071958769382375,1.01,1.01,0,0
IBM,2009,2009-12-31,0.5878675380642415,1.01,1.01,0,0
IBM,2010,2010-12-31,0.14361116848897715,1.01,1.01,0,0
IBM,2011,2011-12-31,0.27510491075203003,1.01,1.01,0,0
IBM,2012,2012-12-31,0.05054591484022008,1.01,1.01,0,0
IBM,2013,2013-12-31,-0.02617897267999569,1.01,1.01,0,0
IBM,2014,2014-12-31,-0.12387130442047656,1.01,1.01,0,0
IBM,2015,2015-12-31,-0.11422310459947792,1.01,1.01,0,0
IBM,2016,2016-12-31,0.25210836811284376,1.01,1.01,0,0
IBM,2017,2017-12-31,-0.03987856337114426,1.01,1.01,0,0
IBM,2018,2018-12-31,-0.22557971421149803,1.01,1.01,0,0
IBM,2019,2019-12-31,0.235760563379531,1.01,1.01,0,0
IBM,2020,2020-12-31,-0.01162602558127434,1.01,1.01,0,0
IBM,2021,2021-12-31,0.16871034601959312,NA,NA,NA,NA
IBP,2011,2011-12-31,NA,NA,NA,NA,NA
IBP,2012,2012-12-31,NA,NA,NA,NA,NA
IBP,2013,2013-12-31,NA,NA,NA,NA,NA
IBP,2014,2014-12-31,0.3921873435606331,0.11,0.11,0,0
IBP,2015,2015-12-31,0.3933782559061043,NA,NA,NA,NA
IBP,2016,2016-12-31,0.6633105456472872,NA,NA,NA,NA
IBP,2017,2017-12-31,0.8389828693182766,NA,NA,NA,NA
IBP,2018,2018-12-31,-0.5564186602515173,NA,NA,NA,NA
ICE,2018,2018-12-31,0.08108272947248252,NA,NA,NA,NA
ICE,2019,2019-12-31,0.24470623214594345,NA,NA,NA,NA
ICE,2020,2020-12-31,0.261522175368363,NA,NA,NA,NA
ICE,2021,2021-12-31,0.19949381851581216,0,0,0,0
ICTV,2012,2012-12-31,NA,NA,NA,NA,NA
ICTV,2013,2013-12-31,NA,NA,NA,NA,NA
ICTV,2014,2014-12-31,NA,NA,NA,NA,NA
ICTV,2015,2015-12-31,NA,19,19,0,0
ICTV,2016,2016-12-31,NA,NA,NA,NA,NA
ICTV,2017,2017-12-31,NA,NA,NA,NA,NA
ICTV,2018,2018-12-31,NA,NA,NA,NA,NA
ICTV,2019,2019-12-31,NA,NA,NA,NA,NA
IEX,2017,2017-12-31,0.4853175576118291,NA,NA,NA,NA
IEX,2018,2018-12-31,-0.03159992638207754,NA,NA,NA,NA
IEX,2019,2019-12-31,0.37944751266169074,NA,NA,NA,NA
IEX,2020,2020-12-31,0.17219785464137027,0,0,0,0
IEX,2021,2021-12-31,0.19364047823536976,NA,NA,NA,NA
IGT,2011,2011-12-31,-0.01257415189510136,NA,NA,NA,NA
IGT,2012,2012-12-31,-0.19276173793637652,NA,NA,NA,NA
IGT,2013,2013-12-31,0.270369184221283,NA,NA,NA,NA
IGT,2014,2014-12-31,-0.02381192579342861,0,0,0,0
IGT,2015,2015-12-31,-0.03277605057377431,NA,NA,NA,NA
IGT,2016,2016-12-31,0.639500736008769,NA,NA,NA,NA
IGT,2017,2017-12-31,0.07757978925471365,NA,NA,NA,NA
IGT,2018,2018-12-31,-0.4268627337142744,NA,NA,NA,NA
ILG,2013,2013-12-31,0.5360046281971049,NA,NA,NA,NA
ILG,2014,2014-12-31,-0.31067143199020586,NA,NA,NA,NA
ILG,2015,2015-12-31,-0.2354576396248761,NA,NA,NA,NA
ILG,2016,2016-12-31,0.20032162587415225,0,0,0,0
ILG,2017,2017-12-31,0.6069919707999654,NA,NA,NA,NA
ILG,2018,2018-12-31,0.2107642937851184,NA,NA,NA,NA
ILG,2019,2019-12-31,NA,NA,NA,NA,NA
ILG,2020,2020-12-31,NA,NA,NA,NA,NA
IMBI,2009,2009-12-31,13.545454545454549,NA,NA,NA,NA
IMBI,2010,2010-12-31,0.2729166249999999,NA,NA,NA,NA
IMBI,2011,2011-12-31,-0.6923076986025434,NA,NA,NA,NA
IMBI,2012,2012-12-31,-0.0691488866568557,0,0,0,0
IMBI,2013,2013-12-31,2.7989131521739132,0,0,0,0
IMBI,2014,2014-12-31,-0.05722460494350201,0,0,0,0
IMBI,2015,2015-12-31,-0.7298938018241639,NA,NA,NA,NA
IMBI,2016,2016-12-31,-0.15730332344400688,NA,NA,NA,NA
IMBI,2017,2017-12-31,-0.06666666666666665,NA,NA,NA,NA
IMBI,2018,2018-12-31,-0.7142857142857143,NA,NA,NA,NA
IMMR,2015,2015-12-31,0.23125659978880675,NA,NA,NA,NA
IMMR,2016,2016-12-31,-0.08833619210977695,NA,NA,NA,NA
IMMR,2017,2017-12-31,-0.3358419567262465,NA,NA,NA,NA
IMMR,2018,2018-12-31,0.26912181303116167,0,0,0,0
IMMR,2019,2019-12-31,-0.17075892857142871,NA,NA,NA,NA
IMMR,2020,2020-12-31,0.5195154777927322,NA,NA,NA,NA
IMMR,2021,2021-12-31,-0.4818423383525243,NA,NA,NA,NA
IMSC,2013,2013-12-31,NA,NA,NA,NA,NA
IMSC,2014,2014-12-31,NA,NA,NA,NA,NA
IMSC,2015,2015-12-31,NA,NA,NA,NA,NA
IMSC,2016,2016-12-31,NA,0,0,0,0
IMSC,2017,2017-12-31,NA,NA,NA,NA,NA
IMSC,2018,2018-12-31,NA,NA,NA,NA,NA
IMSC,2019,2019-12-31,NA,NA,NA,NA,NA
IMSC,2020,2020-12-31,NA,NA,NA,NA,NA
INCY,2016,2016-12-31,-0.07542646589469237,NA,NA,NA,NA
INCY,2017,2017-12-31,-0.05545026594545532,NA,NA,NA,NA
INCY,2018,2018-12-31,-0.32858198002937355,NA,NA,NA,NA
INCY,2019,2019-12-31,0.37317188237144183,0,0,0,0
INCY,2020,2020-12-31,-0.00389368987631699,NA,NA,NA,NA
INCY,2021,2021-12-31,-0.14796506732702686,NA,NA,NA,NA
INN,2013,2013-12-31,-0.0189488562298622,NA,NA,NA,NA
INN,2014,2014-12-31,0.4472404968517611,NA,NA,NA,NA
INN,2015,2015-12-31,-0.02190865144564369,NA,NA,NA,NA
INN,2016,2016-12-31,0.34142242336692186,0.02,0.02,0,0
INN,2017,2017-12-31,-0.00823969848264483,NA,NA,NA,NA
INN,2018,2018-12-31,-0.3253966149591285,NA,NA,NA,NA
INN,2019,2019-12-31,0.34947872289162496,NA,NA,NA,NA
INN,2020,2020-12-31,-0.25868795502037745,NA,NA,NA,NA
INOD,2015,2015-12-31,-0.02397260273972601,NA,NA,NA,NA
INOD,2016,2016-12-31,-0.14035087719298245,NA,NA,NA,NA
INOD,2017,2017-12-31,-0.4448979591836735,NA,NA,NA,NA
INOD,2018,2018-12-31,0.10294117647058808,0,0,0,0
INOD,2019,2019-12-31,-0.2400000000000001,NA,NA,NA,NA
INOD,2020,2020-12-31,3.649122807017545,NA,NA,NA,NA
INOD,2021,2021-12-31,0.09811320754717,NA,NA,NA,NA
INTC,2010,2010-12-31,0.06269504039422835,NA,NA,NA,NA
INTC,2011,2011-12-31,0.1939639871460619,NA,NA,NA,NA
INTC,2012,2012-12-31,-0.13678760963757952,NA,NA,NA,NA
INTC,2013,2013-12-31,0.2626622291812708,0,0,0,0
INTC,2014,2014-12-31,0.4422399286822072,0,0,0,0
INTC,2015,2015-12-31,-0.02213960607293208,0,0,0,0
INTC,2016,2016-12-31,0.08756403507597588,0,0,0,0
INTC,2017,2017-12-31,0.30870139573956523,0,0,0,0
INTC,2018,2018-12-31,0.04226507042124061,0,0,0,0
INTC,2019,2019-12-31,0.30711970727951865,NA,NA,NA,NA
INTC,2020,2020-12-31,-0.1468874107986916,NA,NA,NA,NA
INTC,2021,2021-12-31,0.06546776081868266,NA,NA,NA,NA
INTU,2016,2016-12-31,0.2016710000508095,NA,NA,NA,NA
INTU,2017,2017-12-31,0.3921432139420878,NA,NA,NA,NA
INTU,2018,2018-12-31,0.25858389380898794,NA,NA,NA,NA
INTU,2019,2019-12-31,0.34113532308922645,0,0,0,0
INTU,2020,2020-12-31,0.46122156615247767,NA,NA,NA,NA
INTU,2021,2021-12-31,0.7030222096061449,NA,NA,NA,NA
INVA,2013,2013-12-31,0.588681024114563,NA,NA,NA,NA
INVA,2014,2014-12-31,-0.4928599598413635,NA,NA,NA,NA
INVA,2015,2015-12-31,-0.2229391317310595,NA,NA,NA,NA
INVA,2016,2016-12-31,0.01518026565464891,9.52,9.52,0,0
INVA,2017,2017-12-31,0.32616822429906556,NA,NA,NA,NA
INVA,2018,2018-12-31,0.22973932346723047,NA,NA,NA,NA
INVA,2019,2019-12-31,-0.18853872845050268,NA,NA,NA,NA
INVA,2020,2020-12-31,-0.125,NA,NA,NA,NA
IPAR,2007,2007-12-31,-0.05489263924105725,NA,NA,NA,NA
IPAR,2008,2008-12-31,-0.3514517881620042,NA,NA,NA,NA
IPAR,2009,2009-12-31,0.6085321506385155,NA,NA,NA,NA
IPAR,2010,2010-12-31,0.5732282819323802,0.08,0.08,0,0
IPAR,2011,2011-12-31,-0.15943400562240995,NA,NA,NA,NA
IPAR,2012,2012-12-31,0.28617398603879685,NA,NA,NA,NA
IPAR,2013,2013-12-31,0.8545234320995816,NA,NA,NA,NA
IPAR,2014,2014-12-31,-0.22101339487396732,NA,NA,NA,NA
IPAS,2012,2012-12-31,0.267605633802817,NA,NA,NA,NA
IPAS,2013,2013-12-31,-0.19072164948453607,NA,NA,NA,NA
IPAS,2014,2014-12-31,-0.1273885350318471,NA,NA,NA,NA
IPAS,2015,2015-12-31,-0.27007299270072993,0,0,0,0
IPAS,2016,2016-12-31,0.6499999999999999,NA,NA,NA,NA
IPAS,2017,2017-12-31,-0.6849090909090909,NA,NA,NA,NA
IPAS,2018,2018-12-31,-0.6460857857280247,NA,NA,NA,NA
IPAS,2019,2019-12-31,0.7663043478260869,NA,NA,NA,NA
IPG,2013,2013-12-31,0.5531549630338066,NA,NA,NA,NA
IPG,2014,2014-12-31,0.19717866974945908,NA,NA,NA,NA
IPG,2015,2015-12-31,0.14650356250213648,NA,NA,NA,NA
IPG,2016,2016-12-31,0.03215940575801634,0,0,0,0
IPG,2017,2017-12-31,-0.11023424945843197,NA,NA,NA,NA
IPG,2018,2018-12-31,0.06070288791932676,NA,NA,NA,NA
IPG,2019,2019-12-31,0.16955842706982205,NA,NA,NA,NA
IPG,2020,2020-12-31,0.07209098451804641,NA,NA,NA,NA
IQV,2017,2017-12-31,0.2873109551356625,NA,NA,NA,NA
IQV,2018,2018-12-31,0.18661895430809097,NA,NA,NA,NA
IQV,2019,2019-12-31,0.33003355134774126,NA,NA,NA,NA
IQV,2020,2020-12-31,0.1596013448838698,0,0,0,0
IQV,2021,2021-12-31,0.5773287277705947,NA,NA,NA,NA
IRBT,2012,2012-12-31,-0.37721943048576223,NA,NA,NA,NA
IRBT,2013,2013-12-31,0.6692270763322135,NA,NA,NA,NA
IRBT,2014,2014-12-31,-0.00143799252228926,NA,NA,NA,NA
IRBT,2015,2015-12-31,0.01958528169397211,0,0,0,0
IRBT,2016,2016-12-31,0.6511298784672386,NA,NA,NA,NA
IRBT,2017,2017-12-31,0.31223260372570394,NA,NA,NA,NA
IRBT,2018,2018-12-31,0.0917861965496558,NA,NA,NA,NA
IRBT,2019,2019-12-31,-0.3953904680055044,NA,NA,NA,NA
IRWD,2014,2014-12-31,0.3195521461250328,NA,NA,NA,NA
IRWD,2015,2015-12-31,-0.2434725727995114,NA,NA,NA,NA
IRWD,2016,2016-12-31,0.3192406654752078,NA,NA,NA,NA
IRWD,2017,2017-12-31,-0.01962064534568408,10.03,10.03,0,0
IRWD,2018,2018-12-31,-0.3088725828370348,NA,NA,NA,NA
IRWD,2019,2019-12-31,0.5339903329796283,NA,NA,NA,NA
IRWD,2020,2020-12-31,-0.14425244177310292,NA,NA,NA,NA
IRWD,2021,2021-12-31,0.02721685689201036,NA,NA,NA,NA
ISIG,2011,2011-12-31,-0.5750665908891759,NA,NA,NA,NA
ISIG,2012,2012-12-31,-0.14427869143580807,NA,NA,NA,NA
ISIG,2013,2013-12-31,0.5780347967703456,NA,NA,NA,NA
ISIG,2014,2014-12-31,0.31135521604779237,27.6,27.6,0,0
ISIG,2015,2015-12-31,-0.19832396692382728,NA,NA,NA,NA
ISIG,2016,2016-12-31,-0.1498257736141686,NA,NA,NA,NA
ISIG,2017,2017-12-31,-0.32263211336910347,NA,NA,NA,NA
ISIG,2018,2018-12-31,0.25210084033613445,NA,NA,NA,NA
ISRG,2016,2016-12-31,0.16114325773504667,NA,NA,NA,NA
ISRG,2017,2017-12-31,0.7263825286266261,NA,NA,NA,NA
ISRG,2018,2018-12-31,0.31232530193367314,NA,NA,NA,NA
ISRG,2019,2019-12-31,0.2343397909943612,0,0,0,0
ISRG,2020,2020-12-31,0.3839127523382986,NA,NA,NA,NA
ISRG,2021,2021-12-31,0.33223312069381183,NA,NA,NA,NA
ITC,2007,2007-12-31,NA,NA,NA,NA,NA
ITC,2008,2008-12-31,NA,NA,NA,NA,NA
ITC,2009,2009-12-31,NA,NA,NA,NA,NA
ITC,2010,2010-12-31,NA,0,0,0,0
ITC,2011,2011-12-31,NA,NA,NA,NA,NA
ITC,2012,2012-12-31,NA,NA,NA,NA,NA
ITC,2013,2013-12-31,NA,NA,NA,NA,NA
ITC,2014,2014-12-31,NA,NA,NA,NA,NA
ITW,2005,2005-12-31,-0.02274198368400704,NA,NA,NA,NA
ITW,2006,2006-12-31,0.07061485550574997,NA,NA,NA,NA
ITW,2007,2007-12-31,0.18003561570053583,NA,NA,NA,NA
ITW,2008,2008-12-31,-0.32707723840387903,0,0,0,0
ITW,2009,2009-12-31,0.41353780402360374,0,0,0,0
ITW,2010,2010-12-31,0.1434681545016263,0,0,0,0
ITW,2011,2011-12-31,-0.10035096566521018,0,0,0,0
ITW,2012,2012-12-31,0.31844441470588913,0,0,0,0
ITW,2013,2013-12-31,0.38716501393285285,0,0,0,0
ITW,2014,2014-12-31,0.14987356170078714,0,0,0,0
ITW,2015,2015-12-31,0.00129025153073136,0,0,0,0
ITW,2016,2016-12-31,0.350318568920732,0,0,0,0
ITW,2017,2017-12-31,0.38924873606187127,NA,NA,NA,NA
ITW,2018,2018-12-31,-0.22103364123874292,NA,NA,NA,NA
ITW,2019,2019-12-31,0.45603286335614945,NA,NA,NA,NA
ITW,2020,2020-12-31,0.16424288915472718,NA,NA,NA,NA
IVH,2015,2015-12-31,-0.12850458157105238,NA,NA,NA,NA
IVH,2016,2016-12-31,0.33914078174033846,NA,NA,NA,NA
IVH,2017,2017-12-31,0.1262181179413504,NA,NA,NA,NA
IVH,2018,2018-12-31,-0.11812322903388128,0,0,0,0
IVH,2019,2019-12-31,0.25672698631502433,NA,NA,NA,NA
IVH,2020,2020-12-31,0.05096802657135968,NA,NA,NA,NA
IVH,2021,2021-12-31,0.12115758876696736,NA,NA,NA,NA
IVZ,2015,2015-12-31,-0.12832056218710608,NA,NA,NA,NA
IVZ,2016,2016-12-31,-0.05834075397545335,NA,NA,NA,NA
IVZ,2017,2017-12-31,0.2466951560085824,NA,NA,NA,NA
IVZ,2018,2018-12-31,-0.5204557879416032,0,0,0,0
IVZ,2019,2019-12-31,0.1491354867307304,NA,NA,NA,NA
IVZ,2020,2020-12-31,0.03055460999458748,NA,NA,NA,NA
IVZ,2021,2021-12-31,0.36681806096150127,NA,NA,NA,NA
IZEA,2012,2012-12-31,-0.992442810550129,NA,NA,NA,NA
IZEA,2013,2013-12-31,0.13584905660377355,NA,NA,NA,NA
IZEA,2014,2014-12-31,-0.06976744186046513,NA,NA,NA,NA
IZEA,2015,2015-12-31,0.3678571428571429,3.5,3.5,0,0
IZEA,2016,2016-12-31,-0.4112271540469974,NA,NA,NA,NA
IZEA,2017,2017-12-31,0.00221729490022171,NA,NA,NA,NA
IZEA,2018,2018-12-31,-0.7831858407079646,NA,NA,NA,NA
